neuron_name,neuron_volume,neuron_area,soma_radius,soma_area,soma_volume,soma_va_ratio,neurite_length,avg_stem_length,max_euc_distance,max_path_distance,avg_euc_distance,avg_path_distance,max_contraction,avg_contraction,number_stems,neuron_va_ratio,neurite_volume,neurite_area,neurite_va_ratio,neurite_fraction_V,neurite_fraction_A,neurite_radius_V,neurite_radius_A,neurite_irregularity,soma_neurite_va_ratio,soma_fraction_V,soma_fraction_A
1-S1-A1,79073.26821699999,32022.056565,24.320999999999998,7433.1469636914035,60260.52243464621,8.107000000000001,3548.608894215871,591.4348157026451,366.92335575703004,434.96574175363264,152.89207955470624,187.45920305947587,0.9445890999391576,0.8156018859538073,6,2.469337597243108,18812.745782353777,24588.909601308595,0.7650906887450016,0.23791536895536106,0.7678741542223179,1.2990386978738184,1.102811446667688,0.0816983739189893,10.596129477537005,0.762084631044639,0.23212584577768214
1-S1-B2,53479.739294,29000.412696,20.664,5365.8515117994375,36959.98521327454,6.888000000000001,3583.6875021680657,895.9218755420166,289.6365822889091,358.66669256387166,155.92833661212566,190.70832954565475,0.9281216639531796,0.8176273002003149,4,1.8441026979376887,16519.754080725463,23634.56118420056,0.6989659741078135,0.3088974310422423,0.8149732706204024,1.2113280849586692,1.0496331608148548,0.07151600870916078,9.854556952921927,0.6911025689577577,0.18502672937959758
1-S1-B4,62403.602764999996,31666.591652999996,21.643,5886.332399107916,42465.964037964215,7.214333333333332,3790.7947125038777,758.1589425007754,429.5888127034968,515.9221224511666,163.62879110212197,205.61482001024345,0.9502655805837488,0.7958025160539023,5,1.9706447554828046,19937.63872703578,25780.25925389208,0.7733684339898859,0.31949499457775066,0.814115378642265,1.2938883176225033,1.082373487784405,0.0890115850689604,9.328455903111868,0.6805050054222493,0.185884621357735
1-S11-A1,59534.076124,39298.395756,20.303,5180.006363509436,35056.55639944403,6.767666666666668,5299.811035560136,1059.962207112027,372.8327480251701,486.38366214608016,185.18120574676647,227.97920874283798,0.9442841085630768,0.8122723417101255,5,1.5149238277725487,24477.51972455597,34118.389392490564,0.7174289337920345,0.4111514164354074,0.8681878416698839,1.2124911453308003,1.0245856476230109,0.08399599794680321,9.433222369351014,0.5888485835645926,0.13181215833011614
1-S12-1,69670.385884,44337.574119,21.049,5567.661203512592,39064.566890912174,7.016333333333333,5541.985271474319,791.7121816391884,439.1244610585933,485.50920408361867,179.29962095515137,213.84941358553402,0.9287956747568876,0.8384386842540315,7,1.5713621520430485,30605.81899308783,38769.9129154874,0.7894219174493357,0.4392945238461287,0.8744256691047361,1.3258499688419385,1.1133958286577392,0.08709829095615255,8.887938348612717,0.5607054761538712,0.12557433089526385
1-S12-A2,60651.946696000006,30316.722671,21.108,5598.917072185975,39393.98051990051,7.0360000000000005,3646.982801098953,911.7457002747383,286.98581254131716,328.72027079479375,141.7965298481648,173.978377074658,0.9427729517728628,0.815023868094348,4,2.000610268933116,21257.966176099493,24717.805598814026,0.8600264328124444,0.35049107793108075,0.815319184301484,1.3621315801729441,1.0786891954221307,0.11612584897050043,8.181143894602156,0.6495089220689193,0.18468081569851608
1-S16-1,96111.373102,40015.80727,25.461,8146.3070942847935,69137.70830919505,8.487,4297.9706118237455,859.5941223647493,343.6968318154824,412.97219926727325,162.64545592873537,201.10657010531682,0.9174627152810502,0.8087525725467852,5,2.401835166125839,26973.66479280495,31869.500175715206,0.8463786580926387,0.28065008252643153,0.7964227726478453,1.413394252430254,1.180135683775845,0.08993864516390637,10.027426753795902,0.7193499174735685,0.20357722735215467
1-S17-1,79074.731688,41482.200119,22.52,6373.0398836205,47840.28605971122,7.506666666666668,5844.419760541742,1168.8839521083485,525.4185647652736,575.4170079098643,191.57702249010612,249.24412599028025,0.9131092017488248,0.7686320459065786,5,1.9062328290485628,31234.445628288777,35109.1602353795,0.8896380721978597,0.39499907190995587,0.8463668786771638,1.3042812904850325,0.9560908744083955,0.15404118909465225,8.437888284301247,0.6050009280900441,0.15363312132283627
1-S20-1,75797.32768999999,34578.728142,23.694000000000003,7054.83128696602,55719.057504457625,7.898,4444.7265972381765,1111.1816493095441,278.06809687556756,354.43769988932854,174.6328704217949,209.2170050230753,0.96404460115724,0.8346973058071165,4,2.1920218516636263,20078.270185542366,27523.896855033978,0.7294850104726415,0.26489416972138596,0.7959777104006007,1.1991283885352615,0.985564385524204,0.09775470745674945,10.826816023104843,0.735105830278614,0.20402228959939925
1-S24-1,73421.537486,39424.848598000004,21.31,5706.591214547391,40535.81959400163,7.103333333333333,4672.871348632121,1168.2178371580305,700.9146379552934,773.1498838064449,282.7149365992949,347.30207801677255,0.9301107938690228,0.8140318025555885,4,1.8623162826736797,32885.71789199837,33718.25738345261,0.9753089407324231,0.44790287724864125,0.8552539472570889,1.4967070864317797,1.1484218020665564,0.13167043990924318,7.283162325979474,0.5520971227513587,0.14474605274291105
1-S25-1,63060.116234,29791.651297000004,21.615,5871.1117094269075,42301.35986642087,7.205,3844.397038829004,1281.4656796096679,758.9338177996814,824.1945174089284,266.2887746300458,336.3647466616312,0.93885024965318,0.7916667167796901,3,2.1167042942782466,20758.75636757913,23920.539587573097,0.8678214089436119,0.3291899477404812,0.8029276171738046,1.3110269296306174,0.9902910855293066,0.13937050072543847,8.302399463468591,0.6708100522595187,0.19707238282619546
1-S3-1,103974.907226,41796.989648,25.658,8272.856013273577,70754.97986285781,8.552666666666667,4282.291811768287,856.4583623536572,313.41262307060964,428.7226712735476,183.28084677035002,247.15315430469659,0.8869416703913761,0.7415679046701418,5,2.487617125100186,33219.92736314218,33524.13363472643,0.9909257529247786,0.31949946626002085,0.8020705298887613,1.5713982808532914,1.2459523580754714,0.11551488064033229,8.630986369486253,0.6805005337399792,0.19792947011123885
1-S3-A1,52102.83326,27963.187716000004,20.749000000000002,5410.086455830895,37417.96129067841,6.916333333333332,4110.185444333179,822.0370888666357,270.9176297327289,322.26110224381387,135.0515419296611,171.75267466351926,0.8905249477822287,0.78631405417261,5,1.8632651537860168,14684.87196932159,22553.10126016911,0.6511242866299922,0.28184401980679524,0.8065282645606479,1.066422838675462,0.8733030653292835,0.0995603414624018,10.622140005144066,0.7181559801932047,0.19347173543935217
1-S3-A2,62566.80295499999,25483.179914,21.772,5956.710797556604,43229.83582813413,7.2573333333333325,2224.9255041381493,444.98510082762976,283.2659882513254,329.6395282946923,144.78068398907888,173.94265583010122,0.9327072771085853,0.8323472083264825,5,2.4552196062716223,19336.967126865864,19526.469116443397,0.9902951225617154,0.3090611348764874,0.7662493135605853,1.6632652189354584,1.39678118446353,0.08708496517436061,7.3284550918113345,0.6909388651235125,0.23375068643941466
