neuron_id,neuron_name,archive,age_scale,gender,age_classification,domain,attributes,min_age,max_age,primary_brain_region,secondary_brain_region,tertiary_brain_region,primary_cell_class,secondary_cell_class,tertiary_cell_class,brain_region,cell_class,neuron_volume,neuron_area,soma_radius,soma_area,soma_volume,soma_va_ratio,neurite_length,avg_stem_length,max_euc_distance,max_path_distance,avg_euc_distance,avg_path_distance,max_contraction,avg_contraction,number_stems,neuron_va_ratio,neurite_volume,neurite_area,neurite_va_ratio,neurite_fraction_V,neurite_fraction_A,neurite_radius_V,neurite_radius_A,neurite_irregularity,soma_neurite_va_ratio,soma_fraction_V,soma_fraction_A,pk_classic_nmo,bif_ampl_local_nmo,fractal_dim_nmo,n_stems_nmo,n_bifs_nmo,n_branch_nmo,width_nmo,height_nmo,depth_nmo,diameter_nmo,euc_distance_nmo,path_distance_nmo,branch_order_nmo,contraction_nmo,fragmentation_nmo,partition_asymmetry_nmo,bif_ampl_remote_nmo,neurite_length_nmo,hemisphere,lobe,gyrus,brodmann_area,layer
1042,02a_pyramidal2aFI,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,fronto-insula,layer 5,principal cell,pyramidal,not reported,"neocortex, fronto-insula, layer 5","principal cell, pyramidal",14998.578222,14529.799397,12.61,1998.2049807675407,8399.121602492902,4.203333333333334,3103.1686702351903,775.7921675587976,294.44628085800485,526.4103507349763,149.7511937831506,244.913649684502,0.8526326032068061,0.6114448662867922,4,1.032263268899417,6599.456619507098,12531.59441623246,0.5266254556530071,0.4400054806412902,0.862475391010552,0.8227662373761478,0.6427189135081818,0.1228585112304404,7.981637211443317,0.5599945193587098,0.1375246089894479,1.42,70.7,1.07,4.0,14.0,32.0,263.78,404.85,128.19,1.27,294.44,526.4,6.0,0.71,1511.0,0.45,55.9,3153.61,"left, right",limbic lobe,insula,"BA13, BA16",5
1043,02b_pyramidal1aACC,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,anterior cingulate,layer 5,principal cell,pyramidal,not reported,"neocortex, anterior cingulate, layer 5","principal cell, pyramidal",5217.47474,4863.943886,9.904,1232.6254415279295,4069.307457630871,3.301333333333333,1159.576094878231,165.65372783974732,225.9389310066869,291.4703421663156,90.44894334262484,121.85395366093218,0.8931212943610551,0.7422733577796404,7,1.072683991075139,1148.1672823691288,3631.318444472072,0.3161846860654634,0.2200618765945628,0.7465790168599964,0.5614072547411358,0.4984082398138718,0.0594433797683963,10.441155055339458,0.7799381234054371,0.2534209831400036,1.41,80.57,1.06,7.0,9.0,25.0,84.03,363.08,23.46,1.58,225.94,291.47,4.0,0.78,608.0,0.44,55.22,1228.88,"left, right","frontal lobe, limbic lobe",anterior cingulate,"BA24, BA32",5
1044,02b_pyramidal1aFI,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,fronto-insula,layer 5,principal cell,pyramidal,not reported,"neocortex, fronto-insula, layer 5","principal cell, pyramidal",11048.116875,7678.072226,13.01,2126.9851468234947,9224.025586724556,4.336666666666667,2055.913699545146,342.6522832575243,330.24956499256405,577.4566158253133,126.55333272342348,216.0206358493917,0.6659292521268957,0.5858390899823834,6,1.4389180708131566,1824.091288275444,5551.0870791765055,0.3286007339207593,0.1651042715164473,0.7229792734143662,0.5314298050630352,0.4297276429355744,0.1058121771196095,13.197373648326776,0.8348957284835526,0.2770207265856338,1.5,79.39,1.1,6.0,6.0,18.0,188.87,381.56,172.14,1.62,330.25,577.45,3.0,0.63,922.0,0.33,42.77,2133.96,"left, right",limbic lobe,insula,"BA13, BA16",5
1045,03a_pyramidal9aFI,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,fronto-insula,layer 5,principal cell,pyramidal,not reported,"neocortex, fronto-insula, layer 5","principal cell, pyramidal",14643.088605,13258.945459,12.6,1995.0369987356617,8379.15539468978,4.199999999999998,2193.1335792482528,313.3047970354648,470.9681141483408,679.3332850825127,185.5256400141048,270.5998218468886,0.9496406473628372,0.6856088771524742,7,1.1043931548161292,6263.933210310221,11263.908460264338,0.5561065444030802,0.4277740427092239,0.8495327547047524,0.9534898638571192,0.8174179297369478,0.0768373907508829,7.552509572618393,0.5722259572907761,0.1504672452952475,1.36,94.64,1.06,7.0,7.0,21.0,187.44,532.3,157.36,2.15,472.88,679.33,5.0,0.73,813.0,0.71,56.49,2281.33,"left, right",limbic lobe,insula,"BA13, BA16",5
1078,03a_spindle2aFI,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,fronto-insula,layer 5,principal cell,von economo neuron,not reported,"neocortex, fronto-insula, layer 5","principal cell, von economo neuron",11045.451075,9050.879492,11.226,1583.6526789775528,5926.028324734004,3.742000000000001,1271.3248235453093,635.6624117726548,250.9509535745979,342.7940932738068,117.16596189192524,157.57504154639895,0.9017870931105252,0.7435565984440815,2,1.2203732338678233,5119.422750265997,7467.226813022447,0.685585543128005,0.4634869789838797,0.8250277577579802,1.1321586712775242,0.9348091349043868,0.0954777988234274,5.458108090971423,0.5365130210161203,0.1749722422420197,1.90015,89.8825,1.03234,2.0,66.0,134.0,95.4313,387.162,134.29,1.7373,250.951,342.794,17.0,0.940096,508.0,0.759303,91.0753,1293.78,"left, right",limbic lobe,insula,"BA13, BA16",5
1079,03a_spindle6aFI,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,fronto-insula,layer 5,principal cell,von economo neuron,not reported,"neocortex, fronto-insula, layer 5","principal cell, von economo neuron",18333.116178,8650.342834000001,15.31,2945.508263160394,15031.910502995212,5.1033333333333335,1275.0233779842447,425.0077926614149,325.8207944560936,420.6607427489601,165.47380263393666,232.99351469323744,0.780468412262965,0.7102077620134699,3,2.1193513979517724,3301.2056750047886,5704.834570839606,0.5786680812584781,0.1800678969659442,0.6594923091853501,0.9078252988149508,0.7121066461589807,0.1208190586420713,8.819102865039119,0.8199321030340558,0.3405076908146498,1.44,61.76,1.09,3.0,11.0,25.0,113.38,501.47,45.9,1.66,325.82,420.66,7.0,0.74,573.0,0.45,61.41,1320.95,"left, right",limbic lobe,insula,"BA13, BA16",5
1046,03b_pyramidal2aACC,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,anterior cingulate,layer 5,principal cell,pyramidal,not reported,"neocortex, anterior cingulate, layer 5","principal cell, pyramidal",2936.674903,3866.259667,6.4151,517.1502337346586,1105.8568214770696,2.1383666666666667,712.7841613610742,178.19604034026855,144.07028458360173,156.13753996318889,56.03779484869752,71.3882792732288,0.9227139393740156,0.7849719228309255,4,0.7595648393887352,1830.8180815229305,3349.109433265341,0.5466581842140359,0.623432331461897,0.8662401705325865,0.9042086133705288,0.7478102771560607,0.0946710337946651,3.9117070381762016,0.3765676685381029,0.1337598294674134,1.92263,89.7024,1.0277,4.0,49.0,102.0,92.5041,189.291,43.94,1.48226,144.07,156.138,12.0,0.958568,252.0,0.736464,79.5616,738.445,"left, right","frontal lobe, limbic lobe",anterior cingulate,"BA24, BA32",5
1047,03b_pyramidal3aACC,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,anterior cingulate,layer 5,principal cell,pyramidal,not reported,"neocortex, anterior cingulate, layer 5","principal cell, pyramidal",3838.79163,3695.090156,8.611,931.7878484890856,2674.541721113172,2.870333333333333,788.5854643864067,197.14636609660167,138.53946044358622,187.3806230743876,68.62249482623649,98.37988631357284,0.8163949578553227,0.6975256568960794,4,1.0388898424485422,1164.2499088868276,2763.3023075109145,0.4213255660527215,0.3032855182313784,0.7478308216712736,0.6855257713823356,0.5576988688725109,0.1028188296554528,6.812625590762657,0.6967144817686216,0.2521691783287265,1.64,93.53,1.05,4.0,10.0,24.0,107.57,188.45,43.23,1.14,138.53,187.38,5.0,0.83,318.0,0.7,88.72,823.02,"left, right","frontal lobe, limbic lobe",anterior cingulate,"BA24, BA32",5
1048,03b_pyramidal3aFI,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,fronto-insula,layer 5,principal cell,pyramidal,not reported,"neocortex, fronto-insula, layer 5","principal cell, pyramidal",29308.547742,22257.513487,14.43,2616.631264537877,12585.996382427187,4.8100000000000005,3155.5579581770007,525.9263263628335,310.23726980776786,462.72458465874695,124.63436281499332,202.25134216922896,0.7418347954213902,0.6162350344785772,6,1.3167934396229084,16722.551359572815,19640.88222246212,0.8514154899034126,0.5705690881301809,0.8824382936545818,1.2987879548054158,0.9906151412273436,0.1346083676186582,5.6494156578542665,0.4294309118698191,0.1175617063454181,1.37,92.37,1.09,6.0,16.0,38.0,177.23,496.35,186.66,1.84,310.24,462.72,5.0,0.7,1265.0,0.41,54.92,3242.14,"left, right",limbic lobe,insula,"BA13, BA16",5
1049,03b_pyramidal4aFI,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,fronto-insula,layer 5,principal cell,pyramidal,not reported,"neocortex, fronto-insula, layer 5","principal cell, pyramidal",21640.08556,13071.607827,15.46,3003.508346730969,15478.079680153596,5.153333333333333,2312.4798281216945,330.35426116024206,380.3871778128759,574.3573749113124,154.83041673175742,244.19020049703883,0.8618461125123774,0.6340566346094423,7,1.6555029684490243,6162.005879846403,10068.099480269031,0.6120326772617216,0.2847496079792026,0.7702265561756615,0.920973515458723,0.6929304983937066,0.141298996165622,8.4200297219255,0.7152503920207974,0.2297734438243386,0.94,69.67,1.06,7.0,4.0,15.0,205.77,414.7,159.1,1.33,380.39,574.36,3.0,0.73,970.0,0.5,66.93,2420.69,"left, right",limbic lobe,insula,"BA13, BA16",5
1050,03b_pyramidal9aFI,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,fronto-insula,layer 5,principal cell,pyramidal,not reported,"neocortex, fronto-insula, layer 5","principal cell, pyramidal",10678.41556,10780.376886,10.77,1457.6097700343018,5232.819074423144,3.5900000000000003,1647.9485348019564,329.58970696039125,329.6465855697246,411.505130535974,143.31642334339702,204.79530405259112,0.8010752749069474,0.6998032694470063,5,0.9905419516332112,5445.596485576855,9322.767115965698,0.5841180432632499,0.5099629673502662,0.8647904627594946,1.0255951773564596,0.9003706356514505,0.0650190885317104,6.146017986268679,0.4900370326497337,0.1352095372405055,1.21,83.13,1.06,5.0,6.0,17.0,138.39,430.06,74.59,1.92,329.64,411.5,4.0,0.76,652.0,0.66,69.9,1701.8,"left, right",limbic lobe,insula,"BA13, BA16",5
1080,03b_spindle4aACC,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,anterior cingulate,layer 5,principal cell,von economo neuron,not reported,"neocortex, anterior cingulate, layer 5","principal cell, von economo neuron",2614.881857,3173.551563,6.853,590.1621160818538,1348.126993836315,2.284333333333333,603.4174524383727,301.7087262191864,243.5929018077315,353.26371589485154,143.7778093943594,207.0324436749107,0.7184229188123318,0.6944699431753035,2,0.8239607282536534,1266.7548631636848,2583.389446918146,0.4903460702275686,0.4844405722471173,0.814037331876856,0.8174523003499243,0.6813843364108736,0.0907823845520037,4.658614541915629,0.5155594277528827,0.1859626681231439,1.5,89.36,1.04,2.0,3.0,8.0,36.01,336.33,49.93,1.43,243.59,353.26,2.0,0.72,226.0,0.33,48.61,617.12,"left, right","frontal lobe, limbic lobe",anterior cingulate,"BA24, BA32",5
1081,03b_spindle5aACC,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,anterior cingulate,layer 5,principal cell,von economo neuron,not reported,"neocortex, anterior cingulate, layer 5","principal cell, von economo neuron",6528.659029,3443.655145,10.79,1463.0283890432136,5262.025439258758,3.5966666666666662,397.6122971006134,198.8061485503067,127.89495537788466,157.20830012437415,95.20217798230816,122.04178964623496,0.8135381864488169,0.7800785145667943,2,1.895851574591973,1266.6335897412418,1980.6267559567864,0.6395115010598581,0.1940112945269334,0.5751524681071939,1.0069795719007744,0.7927987663591338,0.1190039912074497,5.624084415535819,0.8059887054730666,0.4248475318928061,1.55,99.51,1.05,2.0,5.0,12.0,32.75,221.52,39.99,1.49,127.89,157.21,3.0,0.83,165.0,0.6,64.23,419.19,"left, right","frontal lobe, limbic lobe",anterior cingulate,"BA24, BA32",5
1082,03b_spindle6aACC,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,anterior cingulate,layer 5,principal cell,von economo neuron,not reported,"neocortex, anterior cingulate, layer 5","principal cell, von economo neuron",3987.562539,5352.7369770000005,7.4046,688.9902392581362,1700.5657085369314,2.4682,1120.069026393095,560.0345131965477,221.58014216079928,283.8287617834278,134.85026631959073,178.24510877848854,0.8975498147559061,0.7565439929528385,2,0.7449576835428354,2286.9968304630684,4663.746737741864,0.4903775781723532,0.5735325297334649,0.8712826275195968,0.8061863696029639,0.6626898245999874,0.0976913817306715,5.033264386187944,0.426467470266535,0.1287173724804031,1.95453,79.5102,1.02883,2.0,66.0,134.0,43.1649,398.36,39.29,1.32904,221.58,283.829,23.0,0.94175,489.0,0.818187,82.1689,1134.88,"left, right","frontal lobe, limbic lobe",anterior cingulate,"BA24, BA32",5
1083,03b_spindle7aACC,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,anterior cingulate,layer 5,principal cell,von economo neuron,not reported,"neocortex, anterior cingulate, layer 5","principal cell, von economo neuron",3809.222349,4027.5861,8.042,812.7144874496,2178.616636023228,2.6806666666666668,885.2043453026668,442.6021726513334,227.48947106282623,301.7086098039645,149.20561384661443,192.6241520630059,0.8530685250316288,0.7745945264320251,2,0.9457829713435548,1630.605712976772,3214.8716125504,0.5072071017116578,0.4280678741173614,0.7982130071782698,0.7657337247363105,0.5780164899306525,0.1396965245152963,5.285152076184057,0.5719321258826385,0.2017869928217301,1.69,133.02,1.03,2.0,4.0,10.0,104.12,369.51,32.79,1.18,227.49,301.7,2.0,0.8,484.0,0.5,32.08,901.28,"left, right","frontal lobe, limbic lobe",anterior cingulate,"BA24, BA32",5
1052,04a_pyramidal5aACC,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,anterior cingulate,layer 5,principal cell,pyramidal,not reported,"neocortex, anterior cingulate, layer 5","principal cell, pyramidal",13362.86533,13338.377932,10.88,1487.5365816523986,5394.799336126032,3.6266666666666665,2001.071106892464,333.51185114874403,322.54580193275564,476.702110469568,100.8822001467359,156.52390868276868,0.7558339023692048,0.6445162339460654,6,1.001835860261633,7968.065993873968,11850.8413503476,0.6723628946091877,0.5962842397270472,0.8884769505530608,1.125823381993203,0.94255520166631,0.0886047562930394,5.393912566776419,0.4037157602729528,0.1115230494469392,1.42,61.54,1.06,6.0,16.0,38.0,135.73,410.59,53.04,1.86,322.54,476.7,4.0,0.75,951.0,0.47,49.58,2066.35,"left, right","frontal lobe, limbic lobe",anterior cingulate,"BA24, BA32",5
1053,04b_pyramidal5aFI,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,fronto-insula,layer 5,principal cell,pyramidal,not reported,"neocortex, fronto-insula, layer 5","principal cell, pyramidal",12028.177263,14671.144002,9.8052,1208.1553380907314,3948.734907015747,3.2684,2360.620892685573,472.1241785371146,385.3506927462308,442.158159121534,127.35345105545709,163.78725119254992,0.950236646126878,0.7775541144270082,5,0.8198527164180444,8079.442355984253,13462.98866390927,0.6001224956567862,0.6717096181179095,0.9176509113450162,1.0437647691832783,0.9076854319516152,0.0697324160014559,5.446221435880348,0.3282903818820904,0.0823490886549837,1.95765,93.8713,1.034,5.0,160.0,325.0,196.515,480.132,53.17,1.77903,385.351,442.158,43.0,0.961232,929.0,0.808581,92.4286,2409.65,"left, right",limbic lobe,insula,"BA13, BA16",5
1054,04b_pyramidal6aACC,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,anterior cingulate,layer 5,principal cell,pyramidal,not reported,"neocortex, anterior cingulate, layer 5","principal cell, pyramidal",6271.559704,11290.488891,6.7258,568.4571872063152,1274.443116570745,2.2419333333333333,2462.271119945242,307.78388999315524,405.9194325232533,526.3538773296701,91.67044333738843,122.01030032315064,0.9815189958727548,0.7513336422793362,8,0.5554728200476116,4997.116587429256,10722.031703793684,0.4660606054411468,0.7967900846486553,0.949651676495652,0.8037423809107501,0.6930448608294327,0.0739567501608439,4.810390123428786,0.2032099153513447,0.0503483235043479,2.45689,75.443,1.02828,8.0,211.0,430.0,154.241,465.881,99.47,1.41229,405.919,526.354,27.0,0.955058,1249.0,0.847847,77.793,2516.08,"left, right","frontal lobe, limbic lobe",anterior cingulate,"BA24, BA32",5
1055,04b_pyramidal6aFI,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,fronto-insula,layer 5,principal cell,pyramidal,not reported,"neocortex, fronto-insula, layer 5","principal cell, pyramidal",13257.501185,13943.725804,11.055,1535.7741660519428,5659.32780190141,3.685000000000001,2368.008235813535,394.6680393022559,263.0077090124926,334.7246347795131,120.06257684667716,144.31353015295406,0.9425322507265708,0.8319564819696813,6,0.9507861364569328,7598.173383098589,12407.951637948056,0.6123632332560512,0.5731225875126023,0.8898591246242537,1.0106203968917566,0.8339442435030932,0.0957820341556823,6.017670232104169,0.4268774124873978,0.1101408753757463,1.94299,93.5099,1.02857,6.0,222.0,450.0,250.287,310.212,54.98,1.5635,263.008,334.725,44.0,0.975505,1037.0,0.889401,92.5849,2434.34,"left, right",limbic lobe,insula,"BA13, BA16",5
1056,04b_pyramidal7aACC,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,anterior cingulate,layer 5,principal cell,pyramidal,not reported,"neocortex, anterior cingulate, layer 5","principal cell, pyramidal",16610.424312,27636.870846,11.202,1576.8885535342206,5888.101858896778,3.734,6560.786101987553,1093.4643503312586,561.0005079320339,665.0622997175134,161.79888114197547,202.16521766105305,0.9565878466315538,0.8003299628586203,6,0.6010240596541376,10722.32245310322,26059.98229246578,0.4114478027179304,0.6455176732214486,0.9429425797760874,0.7212595158733508,0.6321765310222058,0.0658198701412445,9.075270241654096,0.3544823267785514,0.0570574202239125,1.97283,80.4995,1.02739,6.0,547.0,1100.0,323.343,610.422,143.2,1.29557,561.001,665.062,78.0,0.96338,3256.0,0.922311,81.9572,6628.0,"left, right","frontal lobe, limbic lobe",anterior cingulate,"BA24, BA32",5
1084,04b_spindle3aFI,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,fronto-insula,layer 5,principal cell,von economo neuron,not reported,"neocortex, fronto-insula, layer 5","principal cell, von economo neuron",16363.005753,9398.627903,13.36,2242.966464408724,9988.677321500178,4.453333333333332,875.5867047447127,291.86223491490426,249.2970568306904,369.278086414015,150.56637174377062,243.9448221857186,0.8265063197104057,0.6172148701280583,3,1.7409994226686003,6374.328431499822,7155.661438591277,0.8908091147412817,0.3895573055293432,0.7613517113819583,1.522273554084835,1.300680883883352,0.0784967221649433,4.99920045679676,0.6104426944706568,0.2386482886180416,1.8,61.54,1.06,3.0,3.0,9.0,75.97,391.14,53.92,2.71,249.29,369.27,3.0,0.71,301.0,0.66,72.95,915.66,"left, right",limbic lobe,insula,"BA13, BA16",5
1057,05a_pyramidal10aACC,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,anterior cingulate,layer 5,principal cell,pyramidal,not reported,"neocortex, anterior cingulate, layer 5","principal cell, pyramidal",13629.310027,11390.529563,11.817,1754.7867039149594,6912.104826721026,3.939000000000001,1676.216221635627,419.0540554089068,266.6107510960502,273.4780611965253,108.31399252804296,140.28369561879816,0.9748889908374034,0.7721067801234113,4,1.1965475311413316,6717.205200278975,9635.74285908504,0.6971133724210657,0.4928499819119254,0.8459433607358297,1.1294170815069446,0.9149035110096808,0.1049314727261982,5.65044389597621,0.5071500180880746,0.1540566392641703,1.91361,81.6438,1.02106,4.0,99.0,202.0,254.147,281.2,40.97,1.73585,266.611,273.478,34.0,0.958251,715.0,0.794471,82.7301,1723.48,"left, right","frontal lobe, limbic lobe",anterior cingulate,"BA24, BA32",5
1058,05a_pyramidal8aACC,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,anterior cingulate,layer 5,principal cell,pyramidal,not reported,"neocortex, anterior cingulate, layer 5","principal cell, pyramidal",16155.862745,14089.854355,13.658,2344.142888383832,10672.101189848792,4.552666666666666,3291.2871069230714,470.1838724175817,290.5094458016813,331.9283770786309,118.10636979147252,144.71173244645104,0.9661242961790644,0.8161492354130752,7,1.1466309259092409,5483.761555151206,11745.711466616169,0.4668735113013147,0.3394285803058304,0.8336290191990539,0.7282516221469616,0.5679808474049398,0.1236435427338325,9.751392093282472,0.6605714196941695,0.1663709808009461,1.92259,85.1166,1.01935,7.0,212.0,431.0,219.654,430.37,91.51,1.28663,290.509,331.928,45.0,0.964703,1440.0,0.864033,84.679,3386.89,"left, right","frontal lobe, limbic lobe",anterior cingulate,"BA24, BA32",5
1059,05b_pyramidal7aFI,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,fronto-insula,layer 5,principal cell,pyramidal,not reported,"neocortex, fronto-insula, layer 5","principal cell, pyramidal",18484.708869,11760.17944,13.09,2153.2237286662767,9395.232869413854,4.363333333333333,1300.5882277264748,260.117645545295,208.1815166574059,349.9405098888282,92.60191425109208,151.96170231370462,0.8437883839726448,0.6093766576787077,5,1.5718050020672132,9089.475999586144,9606.955711333723,0.9461348914998028,0.4917294648242882,0.8169055379085035,1.4915045341135396,1.1756176604769628,0.1184373457943784,4.611745505354553,0.5082705351757117,0.1830944620914965,1.35,84.94,1.08,5.0,9.0,23.0,136.98,281.02,152.02,2.18,208.18,349.94,3.0,0.73,579.0,0.44,69.97,1366.03,"left, right",limbic lobe,insula,"BA13, BA16",5
1060,05b_pyramidal8aFI,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,fronto-insula,layer 5,principal cell,pyramidal,not reported,"neocortex, fronto-insula, layer 5","principal cell, pyramidal",17962.266791,12400.949485,13.71,2362.026542794469,10794.461300570723,4.57,2869.098295602182,573.8196591204364,276.9312557497097,462.14272000850457,144.70341650893425,243.98355575411856,0.8525986283923107,0.593086759727214,5,1.4484589920091913,7167.805490429275,10038.92294220553,0.7140014453437495,0.3990479360890412,0.8095285731426016,0.8917548000493408,0.5568802616556225,0.2311655621530998,6.400547267519626,0.6009520639109588,0.1904714268573983,1.41,83.45,1.1,5.0,12.0,29.0,294.46,361.45,113.02,1.66,276.93,462.14,3.0,0.71,1238.0,0.23,52.0,2937.65,"left, right",limbic lobe,insula,"BA13, BA16",5
1061,05b_pyramidal9aACC,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,anterior cingulate,layer 5,principal cell,pyramidal,not reported,"neocortex, anterior cingulate, layer 5","principal cell, pyramidal",21041.596608,20074.510824,12.13,1848.9768164479044,7476.029594504362,4.043333333333334,3423.299943238204,489.04284903402913,559.5947610548191,856.9545146330901,155.54045109534164,265.4644976908196,0.7955352488145894,0.5859180886647074,7,1.048174811953266,13565.567013495638,18225.53400755209,0.744316572994486,0.6447023610526789,0.9078943027474738,1.1231081085924215,0.8473355755813533,0.1399545367502863,5.432276372762276,0.3552976389473212,0.0921056972525262,1.7,84.53,1.08,7.0,11.0,29.0,225.02,650.6,73.09,1.56,559.59,856.95,4.0,0.69,1266.0,0.39,53.71,3508.21,"left, right","frontal lobe, limbic lobe",anterior cingulate,"BA24, BA32",5
1085,05b_spindle5aFI,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,fronto-insula,layer 5,principal cell,von economo neuron,not reported,"neocortex, fronto-insula, layer 5","principal cell, von economo neuron",9420.216009,5611.028652,11.7,1720.2104733996268,6708.820846258544,3.9,565.8052207395125,282.90261036975625,273.9089098181689,367.7861787576713,207.94760060718065,294.60261036975623,0.7447504165148178,0.7058579703220731,2,1.678875050057399,2711.3951627414563,3890.818178600373,0.6968701795561195,0.2878272812588385,0.6934233310702356,1.2350598307667513,1.094445443586926,0.0603623390459327,5.596451267988186,0.7121727187411615,0.3065766689297645,0.0,0.0,1.07,2.0,0.0,2.0,29.3,381.88,95.21,2.35,273.9,367.78,0.0,0.69,200.0,0.0,0.0,589.2,"left, right",limbic lobe,insula,"BA13, BA16",5
1062,06a_pyramidal11aACC,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,anterior cingulate,layer 5,principal cell,pyramidal,not reported,"neocortex, anterior cingulate, layer 5","principal cell, pyramidal",16429.597191,15359.625244,11.96,1797.5137588709192,7166.088185365398,3.986666666666667,2828.449509509564,565.6899019019129,316.8889049809097,493.630615391105,147.88626474142643,241.8867648445584,0.7162475056543883,0.6113863436739143,5,1.0696613315756496,9263.509005634602,13562.11148512908,0.6830432721182158,0.5638305612695773,0.8829715093750031,1.0210302577520467,0.7631308511481706,0.1445493937275928,5.836623870554259,0.4361694387304226,0.1170284906249968,1.17,68.25,1.09,5.0,11.0,27.0,199.74,437.6,127.39,1.46,316.88,493.63,3.0,0.67,1230.0,0.27,56.59,2888.25,"left, right","frontal lobe, limbic lobe",anterior cingulate,"BA24, BA32",5
1063,06b_pyramidal10aFI,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,fronto-insula,layer 5,principal cell,pyramidal,not reported,"neocortex, fronto-insula, layer 5","principal cell, pyramidal",28219.484216000004,15701.367405,16.379,3371.2008661283144,18405.63299543856,5.459666666666667,2235.3500182024745,372.5583363670792,290.36147764467654,453.6956192577,105.65288135960232,158.5863621397069,0.9287976081590166,0.6662166906037434,6,1.797262842662588,9813.851220561446,12330.166538871686,0.7959220331390184,0.347768624877883,0.7852925303146032,1.1821484864429692,0.8778969458151156,0.1476916653699007,6.859549603287666,0.652231375122117,0.2147074696853967,1.94124,89.5215,1.04387,6.0,137.0,280.0,186.629,365.177,144.37,1.92378,291.707,453.696,18.0,0.942591,907.0,0.850828,86.6079,2333.62,"left, right",limbic lobe,insula,"BA13, BA16",5
1064,06b_pyramidal12aACC,allman,year,male,adult,"dendrites, soma, no axon","diameter, 3d, angles",23,23,neocortex,anterior cingulate,layer 5,principal cell,pyramidal,not reported,"neocortex, anterior cingulate, layer 5","principal cell, pyramidal",12915.238553,14386.328417,10.533,1394.1645398464484,4894.911699400881,3.511,2533.728469708546,361.9612099583637,263.49736355417303,291.63168147780107,114.86345893054386,151.14201455689144,0.938683761590834,0.7599704110554121,7,0.8977438981400114,8020.326853599118,12992.16387715355,0.617320327039801,0.6209971903102113,0.9030910111714816,1.0037858325609974,0.8160965656855906,0.1031326348648905,5.687484837630549,0.3790028096897887,0.0969089888285183,1.94385,86.8303,1.03278,7.0,221.0,449.0,208.943,324.94,127.69,1.52366,263.497,291.632,28.0,0.969929,1090.0,0.855009,87.1512,2607.46,"left, right","frontal lobe, limbic lobe",anterior cingulate,"BA24, BA32",5
