neuron_name,neuron_volume,neuron_area,soma_radius,soma_area,soma_volume,soma_va_ratio,neurite_length,avg_stem_length,max_euc_distance,max_path_distance,avg_euc_distance,avg_path_distance,max_contraction,avg_contraction,number_stems,neuron_va_ratio,neurite_volume,neurite_area,neurite_va_ratio,neurite_fraction_V,neurite_fraction_A,neurite_radius_V,neurite_radius_A,neurite_irregularity,soma_neurite_va_ratio,soma_fraction_V,soma_fraction_A
20171005A01,442.536704,1008.6339210000001,3.6111699999999995,163.87236884462266,197.25699406687863,1.2037233333333333,345.2732111943783,172.63660559718915,88.30685873701998,156.5003033956725,59.81180407212746,98.34297995160091,0.9246892014915364,0.6081959698756697,2,0.43874858339213035,245.27970993312135,844.7615521553774,0.2903537800782947,0.5542584552108052,0.8375303810106317,0.47552618187810075,0.38939591141294816,0.09958153587847998,4.14571263032548,0.4457415447891948,0.16246961898936835
20171005C01,1781.9534859999999,6953.178834,4.81867,291.78585493877017,468.6732485392679,1.6062233333333331,2937.2439400535277,419.606277150504,328.6126012495565,400.0868234344217,131.71185705413842,161.09559507822658,0.8996957590209534,0.8176006115510507,7,0.2562789665766275,1313.280237460732,6661.39297906123,0.1971479901559281,0.7369890672111136,0.9580356176786391,0.3772539188908501,0.3609484408284865,0.02208808715886917,8.147297530463996,0.26301093278888643,0.04196438232136086
20171012A01,1848.922139,6136.404277000001,4.29667,231.99245628507416,332.26500904879657,1.4322233333333336,2243.3078087461736,320.47254410659616,287.75150873240915,366.49988585492065,113.63411780389715,145.34654613112116,0.9378659156087736,0.7818150539427655,7,0.3013038345485137,1516.6571299512034,5904.411820714927,0.2568684529473693,0.8202925899148441,0.9621940723243072,0.46389996009993334,0.41889763128057905,0.05097695016247153,5.575707397695843,0.17970741008515587,0.037805927675692824
20171012B01,1578.973768,4679.174933,5.0680000000000005,322.7625042744643,545.2534572209951,1.6893333333333334,1857.95265742412,371.590531484824,347.7775407897666,473.6733228942603,174.56334471464524,219.51970471501932,0.9424827322725304,0.7952058105274127,5,0.3374470479537423,1033.720310779005,4356.412428725536,0.23728706308034725,0.6546785841086912,0.9310214922724575,0.4208324947187276,0.37317666271426775,0.06001924733277576,7.119365511980364,0.3453214158913089,0.06897850772754263
20171018A01,577.3926700000001,2984.973756,2.74954,95.00138751248095,87.07003834035561,0.9165133333333332,1743.705009991798,290.6175016652997,287.6668460988239,343.8158336673449,109.2036477562917,137.5627972501797,0.8941560058398086,0.7938457921707391,6,0.1934330808903769,490.32263165964446,2889.972368487519,0.16966343242799142,0.8492013444847584,0.9681734597091443,0.2991779111473228,0.2637793578662394,0.06287964509830424,5.401949731992602,0.15079865551524163,0.03182654029085573
20171018D01,1194.56511,3817.669936,4.97267,310.73426245545494,515.059648294789,1.6575566666666666,1757.5713932201902,219.69642415252372,246.56404766307682,280.4158757894503,79.6606489892079,99.61720703204928,0.8880890386362913,0.7996675610828875,8,0.3129042400275224,679.505461705211,3506.935673544545,0.19376045783537807,0.5688308289074432,0.9186063049806161,0.35080441618166813,0.3175667001084346,0.04972943214201811,8.554669436603792,0.43116917109255687,0.08139369501938393
20171124B01,3549.651942,12970.404494,6.58167,544.3548173541574,1194.2545902451122,2.19389,5841.369994789491,584.1369994789492,746.3574705193214,874.6643688021339,215.64193638430262,265.4108816101657,0.8937920372234698,0.8124834033784508,10,0.27367318757422243,2355.3973517548875,12426.049676645844,0.18955318971416493,0.6635572699073625,0.9580310068505596,0.3582612172188759,0.33856222614005194,0.028269701983429346,11.574007292139253,0.3364427300926374,0.04196899314944043
20171124C01,2803.844538,15671.715519,3.20467,129.05549283468,137.860088740838,1.0682233333333335,7410.207893225874,3705.103946612937,557.9175740196754,684.7988112412936,265.42700566236516,327.12541880086224,0.8971180388472875,0.8113921768456153,2,0.17891114311006273,2665.984449259162,15542.66002616532,0.1715269101151994,0.950831764431856,0.9917650691988241,0.33840648223654596,0.3338221015664582,0.0068196753017441,6.2277302880108,0.04916823556814404,0.008234930801175934
20180109B01,2035.507546,7945.935153,3.94101,195.17533691846631,256.3959848496816,1.31367,3312.392317612362,552.065386268727,622.9331807666051,757.1213992206477,191.2786137694539,242.61102767939124,0.8873378121719285,0.7884168151755542,6,0.2561696649678158,1779.1115611503185,7750.759816081534,0.22954027777495553,0.8740383029512574,0.9754370840989336,0.41348120210644085,0.372411121378457,0.05225917024595174,5.723047879588001,0.12596169704874266,0.024562915901066417
20180109C01,4931.704368,12212.803958,6.9791,612.0807291781861,1423.9242056691592,2.3263666666666665,3657.551717070983,1828.775858535492,683.4100228998692,773.0092145312423,367.22916995871316,438.8300030483268,0.9338310571771752,0.836836969687033,2,0.40381425796731024,3507.7801623308405,11600.723228821815,0.3023759892500336,0.7112713781246753,0.9498820474574766,0.5525174638442981,0.5047946244179197,0.045136000955796306,7.693622342291875,0.2887286218753247,0.05011795254252341
20180109F01,1818.3478079999998,6991.116391,5.138999999999999,331.86931535957865,568.4921372109583,1.7130000000000003,3353.309446613153,419.1636808266442,356.5201096712498,414.90478666746725,121.67139432153306,147.7251199935409,0.9168959646389298,0.8236337484569517,8,0.2600940545548414,1249.8556707890416,6659.247075640421,0.18768723499703496,0.687357867009919,0.9525298540606748,0.34444364781738135,0.3160615225740272,0.04297033015886188,9.1268860134631,0.31264213299008103,0.04747014593932523
